Customer_ID,Age_Group,Gender,Region,Annual_Income_£k,Annual_Purchases
2946,55-64,Male,Midlands,80+,14
2947,55-64,Male,London,40-60,13
2948,45-54,Male,London,80+,8
2949,65+,Male,North England,20-40,9
2950,35-44,Female,London,20-40,13
2951,35-44,Other,North England,40-60,10
2952,25-34,Female,Scotland,20-40,16
2953,55-64,Male,Midlands,<20,7
2954,55-64,Female,Midlands,60-80,13
2955,35-44,Female,Wales,60-80,14
2956,18-24,Male,Wales,60-80,11
2957,55-64,Female,Midlands,20-40,10
2958,18-24,Female,Scotland,40-60,9
2959,55-64,Female,Scotland,20-40,10
2960,65+,Female,South England,<20,9
2961,35-44,Male,North England,40-60,8
2962,25-34,Male,Wales,<20,15
2963,55-64,Female,North England,<20,12
2964,55-64,Male,Wales,60-80,14
2965,45-54,Male,South England,<20,10
2966,65+,Female,Midlands,80+,18
2967,18-24,Female,North England,40-60,11
2968,45-54,Male,Wales,80+,6
2969,55-64,Female,North England,<20,8
2970,55-64,Female,Midlands,40-60,11
2971,25-34,Female,London,20-40,14
2972,55-64,Male,Wales,60-80,13
2973,45-54,Male,London,20-40,13
2974,35-44,Male,South England,20-40,15
2975,25-34,Male,Scotland,60-80,14
2976,55-64,Male,North England,20-40,13
2977,25-34,Male,Wales,<20,16
2978,35-44,Male,North England,20-40,13
2979,35-44,Female,South England,40-60,17
2980,65+,Male,South England,20-40,8
2981,45-54,Female,North England,20-40,13
2982,55-64,Female,Wales,<20,18
2983,25-34,Male,Midlands,40-60,9
2984,45-54,Female,Midlands,60-80,15
2985,45-54,Female,Scotland,20-40,13
2986,55-64,Male,North England,20-40,13
2987,65+,Female,North England,<20,8
2988,18-24,Male,Wales,20-40,15
2989,45-54,Female,North England,20-40,10
2990,18-24,Male,Wales,40-60,15
2991,45-54,Female,North England,40-60,10
2992,35-44,Male,South England,80+,12
2993,35-44,Female,London,<20,15
2994,35-44,Male,North England,40-60,14
2995,45-54,Female,London,40-60,10
2996,35-44,Female,Midlands,40-60,17
2997,55-64,Male,Scotland,60-80,14
2998,35-44,Female,Midlands,20-40,16
2999,18-24,Male,North England,<20,10
3000,55-64,Female,Wales,40-60,7
3001,35-44,Female,Midlands,20-40,9
3002,35-44,Female,South England,<20,13
3003,45-54,Female,London,20-40,10
3004,35-44,Male,Wales,20-40,12
3005,18-24,Male,Wales,40-60,9
3006,35-44,Male,North England,20-40,8
3007,65+,Female,South England,20-40,5
3008,45-54,Male,London,40-60,10
3009,45-54,Female,South England,40-60,12
3010,45-54,Female,Midlands,80+,15
3011,25-34,Male,North England,<20,19
3012,35-44,Female,Wales,80+,12
3013,55-64,Male,Wales,40-60,10
3014,25-34,Male,Midlands,60-80,10
3015,25-34,Female,Wales,20-40,9
3016,25-34,Male,Scotland,40-60,15
3017,35-44,Male,North England,60-80,14
3018,65+,Female,Midlands,80+,13
3019,18-24,Male,North England,20-40,13
3020,45-54,Female,London,20-40,14
3021,25-34,Female,North England,40-60,11
3022,65+,Male,North England,80+,7
3023,25-34,Male,London,20-40,9
3024,35-44,Female,Midlands,40-60,7
3025,55-64,Male,North England,60-80,13
3026,55-64,Male,South England,60-80,8
3027,35-44,Female,North England,40-60,10
3028,35-44,Male,Midlands,20-40,16
3029,35-44,Female,Wales,80+,10
3030,25-34,Male,London,40-60,9
3031,25-34,Male,Wales,60-80,12
3032,35-44,Male,Midlands,20-40,10
3033,25-34,Female,Scotland,40-60,12
3034,35-44,Female,Wales,20-40,16
3035,45-54,Female,North England,20-40,13
3036,65+,Male,North England,60-80,11
3037,45-54,Male,London,40-60,17
3038,18-24,Male,North England,40-60,9
3039,18-24,Female,South England,20-40,18
3040,65+,Female,South England,40-60,13
3041,35-44,Female,Wales,20-40,11
3042,18-24,Male,Midlands,40-60,19
3043,45-54,Female,London,20-40,7
3044,45-54,Male,Scotland,60-80,10
3045,45-54,Female,Wales,60-80,11
3046,25-34,Male,Midlands,20-40,15
3047,18-24,Female,London,20-40,10
3048,65+,Male,London,40-60,16
3049,25-34,Male,Wales,40-60,10
3050,45-54,Female,Midlands,60-80,6
3051,55-64,Male,Midlands,40-60,11
3052,45-54,Male,North England,20-40,8
3053,35-44,Female,Scotland,20-40,25
3054,25-34,Female,South England,20-40,9
3055,45-54,Female,North England,20-40,12
3056,55-64,Male,London,40-60,9
3057,65+,Female,Scotland,<20,11
3058,25-34,Female,Scotland,80+,21
3059,25-34,Male,Midlands,60-80,11
3060,65+,Female,Scotland,60-80,14
3061,55-64,Male,Wales,80+,10
3062,65+,Male,Scotland,20-40,13
3063,25-34,Male,London,60-80,12
3064,45-54,Male,Wales,20-40,12
3065,55-64,Female,Wales,<20,12
3066,45-54,Female,North England,60-80,13
3067,35-44,Female,Scotland,<20,13
3068,18-24,Female,Midlands,80+,13
3069,45-54,Male,North England,40-60,11
3070,25-34,Female,Midlands,60-80,7
3071,35-44,Female,Scotland,20-40,11
3072,65+,Male,North England,40-60,9
3073,35-44,Female,Scotland,<20,9
3074,55-64,Female,London,60-80,16
3075,25-34,Female,North England,20-40,7
3076,45-54,Female,Midlands,40-60,11
3077,65+,Male,London,20-40,9
3078,25-34,Male,South England,<20,17
3079,18-24,Male,Midlands,40-60,16
3080,35-44,Female,Scotland,20-40,13
3081,18-24,Female,Midlands,60-80,17
3082,55-64,Other,South England,20-40,10
3083,65+,Male,Midlands,20-40,13
3084,35-44,Male,London,40-60,11
3085,25-34,Female,Wales,20-40,19
3086,35-44,Female,Midlands,20-40,14
3087,55-64,Male,North England,60-80,6
3088,18-24,Female,South England,20-40,8
3089,45-54,Female,Midlands,<20,12
3090,45-54,Female,South England,20-40,9
3091,45-54,Female,Wales,20-40,10
3092,25-34,Male,London,40-60,11
3093,55-64,Female,North England,20-40,15
3094,18-24,Female,Scotland,60-80,12
3095,25-34,Male,Midlands,<20,7
3096,65+,Male,London,20-40,13
3097,55-64,Female,South England,20-40,20
3098,18-24,Male,Wales,40-60,11
3099,25-34,Male,South England,80+,12
3100,25-34,Female,Wales,40-60,6
3101,25-34,Male,Wales,80+,11
3102,25-34,Female,London,20-40,11
3103,18-24,Male,Midlands,<20,11
3104,35-44,Female,Scotland,20-40,16
3105,55-64,Male,Midlands,20-40,12
3106,45-54,Male,North England,20-40,10
3107,45-54,Male,Midlands,<20,10
3108,18-24,Female,Wales,20-40,8
3109,65+,Female,Wales,20-40,18
3110,55-64,Male,North England,<20,13
3111,55-64,Female,South England,20-40,7
3112,55-64,Female,Wales,80+,8
3113,65+,Female,North England,20-40,12
3114,45-54,Male,Wales,60-80,11
3115,25-34,Female,Scotland,40-60,9
3116,45-54,Male,Wales,20-40,18
3117,55-64,Male,London,20-40,12
3118,55-64,Female,North England,20-40,18
3119,45-54,Female,Midlands,40-60,16
3120,18-24,Male,North England,20-40,15
3121,35-44,Male,South England,20-40,14
3122,65+,Female,Wales,<20,8
3123,45-54,Female,North England,60-80,13
3124,45-54,Male,Scotland,20-40,11
3125,25-34,Female,North England,40-60,15
3126,35-44,Male,Scotland,40-60,12
3127,65+,Male,Wales,60-80,15
3128,45-54,Female,Midlands,40-60,18
3129,55-64,Male,Wales,40-60,15
3130,35-44,Male,South England,80+,15
3131,45-54,Female,London,60-80,9
3132,25-34,Female,Midlands,<20,16
3133,55-64,Male,Midlands,20-40,17
3134,35-44,Female,London,60-80,17
3135,35-44,Female,North England,60-80,12
3136,45-54,Male,Wales,40-60,18
3137,65+,Female,North England,40-60,19
3138,18-24,Male,North England,40-60,16
3139,55-64,Male,Wales,20-40,13
3140,35-44,Female,South England,40-60,10
3141,35-44,Female,Midlands,<20,14
3142,18-24,Male,Scotland,80+,12
3143,35-44,Male,London,60-80,6
3144,45-54,Female,Midlands,40-60,14
3145,18-24,Male,North England,20-40,15
3146,35-44,Male,London,20-40,16
3147,65+,Male,Scotland,20-40,16
3148,25-34,Female,Midlands,40-60,11
3149,55-64,Male,Midlands,40-60,1
3150,35-44,Male,South England,20-40,10
3151,45-54,Female,Midlands,40-60,13
3152,25-34,Female,Midlands,60-80,14
3153,25-34,Female,Scotland,<20,10
3154,25-34,Male,Scotland,40-60,12
3155,18-24,Female,London,60-80,7
3156,25-34,Male,North England,40-60,9
3157,45-54,Male,Scotland,40-60,14
3158,65+,Female,London,40-60,14
3159,55-64,Male,Midlands,80+,14
3160,45-54,Male,London,<20,17
3161,25-34,Male,London,40-60,13
3162,35-44,Male,London,<20,11
3163,35-44,Male,Wales,20-40,17
3164,25-34,Other,London,20-40,12
3165,45-54,Male,Scotland,20-40,20
3166,45-54,Male,Wales,80+,22
3167,35-44,Male,North England,80+,14
3168,35-44,Female,London,20-40,15
3169,55-64,Female,South England,40-60,6
3170,55-64,Male,Midlands,40-60,10
3171,35-44,Female,Midlands,60-80,14
3172,65+,Male,Wales,40-60,12
3173,65+,Male,Midlands,<20,13
3174,35-44,Male,Midlands,60-80,16
3175,35-44,Male,Wales,60-80,8
3176,45-54,Male,Midlands,40-60,6
3177,65+,Female,London,80+,5
3178,65+,Male,North England,80+,9
3179,25-34,Female,Wales,40-60,14
3180,35-44,Male,South England,40-60,10
3181,45-54,Male,Wales,80+,11
3182,45-54,Male,Scotland,20-40,12
3183,25-34,Female,South England,20-40,9
3184,55-64,Male,Scotland,20-40,8
3185,45-54,Female,Wales,80+,11
3186,55-64,Male,Scotland,60-80,8
3187,55-64,Male,South England,<20,16
3188,55-64,Male,London,80+,11
3189,35-44,Male,Wales,60-80,13
3190,45-54,Male,Wales,60-80,12
3191,25-34,Male,Midlands,<20,13
3192,45-54,Female,Wales,40-60,11
3193,25-34,Male,Wales,40-60,14
3194,45-54,Female,London,40-60,12
3195,25-34,Male,Midlands,40-60,12
3196,25-34,Female,North England,60-80,10
3197,25-34,Female,Scotland,20-40,11
3198,18-24,Male,South England,60-80,10
3199,55-64,Male,North England,20-40,14
3200,55-64,Female,Midlands,20-40,13
3201,45-54,Female,London,<20,15
3202,25-34,Male,South England,20-40,13
3203,18-24,Male,Scotland,20-40,10
3204,18-24,Female,Wales,60-80,8
3205,25-34,Male,Wales,40-60,13
3206,65+,Female,North England,20-40,10
3207,25-34,Male,Scotland,40-60,19
3208,35-44,Male,Midlands,<20,8
3209,25-34,Female,Scotland,20-40,12
3210,25-34,Female,London,40-60,10
3211,45-54,Male,North England,40-60,13
3212,45-54,Male,North England,60-80,14
3213,25-34,Female,London,20-40,13
3214,18-24,Female,Scotland,60-80,10
3215,35-44,Male,London,40-60,8
3216,25-34,Female,South England,80+,14
3217,25-34,Female,London,20-40,6
3218,65+,Female,Scotland,40-60,8
3219,45-54,Female,London,40-60,12
3220,45-54,Male,Midlands,80+,8
3221,35-44,Female,Wales,20-40,13
3222,35-44,Female,London,40-60,15
3223,45-54,Male,Wales,20-40,15
3224,45-54,Male,London,40-60,14
3225,55-64,Male,Scotland,20-40,9
3226,25-34,Female,South England,<20,10
3227,45-54,Male,South England,40-60,18
3228,35-44,Female,Wales,20-40,16
3229,65+,Female,Scotland,20-40,7
3230,45-54,Female,Scotland,20-40,11
3231,45-54,Female,Scotland,<20,15
3232,25-34,Female,Midlands,80+,8
3233,45-54,Male,North England,40-60,9
3234,25-34,Female,London,60-80,18
3235,35-44,Male,Scotland,20-40,15
3236,25-34,Female,Scotland,80+,10
3237,45-54,Male,Scotland,40-60,12
3238,25-34,Other,South England,40-60,11
3239,35-44,Female,Scotland,40-60,9
3240,65+,Female,London,60-80,15
3241,25-34,Male,Scotland,40-60,10
3242,45-54,Male,London,20-40,15
3243,35-44,Female,Midlands,<20,9
3244,18-24,Male,North England,40-60,14
3245,55-64,Female,South England,40-60,13
3246,18-24,Male,London,<20,11
3247,35-44,Female,Wales,20-40,13
3248,45-54,Male,Midlands,40-60,13
3249,45-54,Female,North England,60-80,14
3250,45-54,Female,North England,<20,7
3251,25-34,Male,North England,20-40,13
3252,18-24,Male,London,60-80,13
3253,55-64,Male,Midlands,40-60,9
3254,45-54,Female,Scotland,20-40,12
3255,55-64,Female,Wales,60-80,12
3256,55-64,Female,Midlands,40-60,11
3257,55-64,Female,Midlands,40-60,3
3258,35-44,Male,Midlands,80+,10
3259,35-44,Male,London,80+,15
3260,55-64,Male,Wales,20-40,9
3261,35-44,Male,London,<20,10
3262,25-34,Female,Wales,20-40,10
3263,55-64,Female,Wales,<20,13
3264,65+,Male,London,<20,13
3265,35-44,Female,Wales,20-40,12
3266,18-24,Female,Midlands,80+,16
3267,35-44,Male,London,60-80,9
3268,55-64,Male,Wales,40-60,12
3269,65+,Male,North England,40-60,11
3270,25-34,Female,London,<20,9
3271,18-24,Female,South England,20-40,16
3272,65+,Female,London,<20,13
3273,35-44,Male,London,60-80,12
3274,45-54,Male,London,<20,8
3275,65+,Female,Wales,60-80,9
3276,18-24,Female,London,40-60,13
3277,45-54,Female,South England,20-40,4
3278,18-24,Female,Scotland,20-40,13
3279,35-44,Male,London,40-60,9
3280,55-64,Female,North England,80+,12
3281,35-44,Female,South England,60-80,11
3282,65+,Male,Scotland,20-40,7
3283,45-54,Female,Wales,40-60,10
3284,35-44,Male,London,20-40,18
3285,25-34,Male,Scotland,80+,8
3286,35-44,Male,North England,60-80,15
3287,35-44,Male,South England,40-60,13
3288,18-24,Male,South England,20-40,14
3289,35-44,Male,Wales,40-60,10
3290,35-44,Female,Wales,20-40,7
3291,55-64,Male,Wales,<20,14
3292,45-54,Male,Scotland,20-40,14
3293,55-64,Male,London,80+,16
3294,18-24,Female,Midlands,40-60,11
3295,25-34,Male,South England,<20,12
3296,45-54,Male,Midlands,80+,9
3297,35-44,Female,South England,20-40,16
3298,18-24,Female,Wales,20-40,18
3299,55-64,Female,London,20-40,12
3300,55-64,Female,London,40-60,17
3301,45-54,Male,South England,40-60,18
3302,18-24,Female,Scotland,40-60,8
3303,55-64,Male,Wales,60-80,12
3304,45-54,Male,London,20-40,18
3305,55-64,Male,London,60-80,8
3306,55-64,Female,North England,20-40,11
3307,55-64,Male,London,60-80,10
3308,45-54,Female,North England,40-60,16
3309,25-34,Female,London,40-60,16
3310,45-54,Male,London,40-60,11
3311,45-54,Female,Scotland,40-60,7
3312,55-64,Female,Scotland,<20,11
3313,25-34,Female,Wales,60-80,10
3314,25-34,Male,London,<20,12
3315,65+,Female,Wales,<20,14
3316,55-64,Male,Wales,40-60,13
3317,65+,Female,Wales,60-80,11
3318,55-64,Female,Wales,<20,15
3319,45-54,Male,South England,80+,8
3320,45-54,Female,South England,80+,12
3321,65+,Female,London,40-60,12
3322,45-54,Female,South England,40-60,11
3323,45-54,Male,London,60-80,10
3324,25-34,Male,Scotland,20-40,13
3325,35-44,Female,Midlands,40-60,14
3326,55-64,Female,North England,80+,15
3327,25-34,Female,South England,80+,12
3328,25-34,Male,South England,80+,9
3329,35-44,Male,Scotland,20-40,13
3330,25-34,Female,South England,20-40,11
3331,25-34,Female,London,20-40,10
3332,35-44,Male,London,20-40,5
3333,65+,Female,Midlands,20-40,15
3334,45-54,Female,Midlands,20-40,16
3335,25-34,Male,Midlands,40-60,7
3336,18-24,Male,London,60-80,11
3337,45-54,Male,Wales,60-80,16
3338,35-44,Female,Wales,60-80,5
3339,55-64,Male,Midlands,<20,14
3340,45-54,Male,Midlands,<20,12
3341,55-64,Female,London,60-80,15
3342,25-34,Male,Scotland,40-60,18
3343,45-54,Male,South England,40-60,17
3344,25-34,Male,North England,<20,11
3345,65+,Female,Wales,20-40,10
3346,45-54,Female,Wales,40-60,9
3347,35-44,Male,London,60-80,13
3348,25-34,Female,London,80+,19
3349,25-34,Female,North England,40-60,15
3350,45-54,Male,North England,40-60,16
3351,25-34,Male,Midlands,60-80,14
3352,45-54,Male,North England,40-60,12
3353,25-34,Male,South England,40-60,13
3354,45-54,Female,South England,80+,11
3355,55-64,Female,Wales,60-80,12
3356,55-64,Male,South England,80+,20
3357,55-64,Male,South England,20-40,17
3358,25-34,Male,South England,40-60,13
3359,18-24,Female,Midlands,60-80,7
3360,45-54,Male,Wales,<20,11
3361,35-44,Female,London,60-80,12
3362,35-44,Male,Wales,20-40,23
3363,18-24,Female,Wales,60-80,11
3364,25-34,Female,Wales,40-60,10
3365,18-24,Male,North England,20-40,15
3366,65+,Female,London,40-60,11
3367,25-34,Female,North England,40-60,12
3368,45-54,Male,Midlands,40-60,9
3369,18-24,Female,Midlands,20-40,15
3370,45-54,Male,Scotland,80+,20
3371,35-44,Female,Scotland,40-60,6
3372,65+,Male,Midlands,40-60,11
3373,65+,Female,Midlands,<20,10
3374,35-44,Female,North England,80+,19
3375,65+,Female,Midlands,20-40,13
3376,65+,Female,London,40-60,15
3377,55-64,Female,North England,60-80,11
3378,55-64,Male,Midlands,20-40,11
3379,25-34,Female,North England,40-60,14
3380,45-54,Female,North England,20-40,18
3381,18-24,Female,South England,60-80,13
3382,18-24,Female,Scotland,40-60,6
3383,65+,Female,North England,60-80,12
3384,35-44,Female,Wales,80+,8
3385,55-64,Male,North England,40-60,14
3386,55-64,Male,Wales,60-80,9
3387,55-64,Male,South England,40-60,13
3388,65+,Male,Midlands,20-40,4
3389,25-34,Female,North England,40-60,10
3390,18-24,Male,South England,80+,5
3391,35-44,Male,London,20-40,10
3392,25-34,Other,South England,20-40,19
3393,18-24,Male,Scotland,20-40,12
3394,35-44,Male,Scotland,20-40,7
3395,55-64,Male,Midlands,<20,11
3396,45-54,Male,Wales,40-60,6
3397,35-44,Female,Midlands,40-60,8
3398,45-54,Female,Wales,40-60,13
3399,25-34,Female,Wales,20-40,11
3400,18-24,Male,Wales,40-60,15
3401,55-64,Female,Wales,60-80,10
3402,45-54,Male,Scotland,80+,13
3403,55-64,Male,Scotland,40-60,10
3404,18-24,Male,North England,<20,9
3405,55-64,Male,Scotland,80+,10
3406,45-54,Male,Midlands,60-80,10
3407,45-54,Male,Scotland,20-40,18
3408,45-54,Other,Midlands,<20,15
3409,55-64,Male,London,<20,16
3410,45-54,Male,Scotland,20-40,6
3411,45-54,Male,Midlands,<20,17
3412,65+,Female,Wales,80+,12
3413,55-64,Male,South England,40-60,9
3414,35-44,Female,Wales,40-60,14
3415,55-64,Female,North England,60-80,16
3416,35-44,Male,Midlands,60-80,7
3417,25-34,Male,Wales,80+,20
3418,45-54,Male,Scotland,80+,14
3419,65+,Female,Scotland,20-40,7
3420,65+,Male,London,80+,18
3421,35-44,Male,South England,60-80,10
3422,45-54,Male,Midlands,<20,12
3423,25-34,Female,Wales,40-60,17
3424,65+,Male,South England,40-60,14
3425,65+,Male,London,80+,12
3426,45-54,Female,North England,20-40,6
3427,55-64,Female,South England,40-60,9
3428,55-64,Female,London,<20,14
3429,45-54,Male,Midlands,20-40,12
3430,18-24,Female,North England,<20,13
3431,35-44,Female,Scotland,40-60,13
3432,45-54,Male,London,60-80,10
3433,45-54,Female,Scotland,20-40,9
3434,35-44,Male,North England,40-60,10
3435,65+,Female,London,20-40,14
3436,25-34,Male,London,<20,8
3437,45-54,Female,North England,40-60,14
3438,45-54,Male,Midlands,<20,11
3439,45-54,Female,London,40-60,4
3440,45-54,Male,North England,<20,20
3441,25-34,Female,South England,<20,13
3442,25-34,Female,Scotland,40-60,10
3443,45-54,Male,London,40-60,8
3444,45-54,Female,South England,<20,6
3445,25-34,Other,London,40-60,16
3446,55-64,Male,Midlands,60-80,16
3447,35-44,Male,North England,60-80,12
3448,45-54,Female,London,<20,18
3449,55-64,Male,North England,40-60,14
3450,25-34,Male,Wales,40-60,11
3451,18-24,Male,London,<20,11
3452,55-64,Male,Midlands,60-80,10
3453,45-54,Male,Midlands,80+,10
3454,45-54,Male,South England,60-80,17
3455,55-64,Female,Midlands,60-80,13
3456,55-64,Female,North England,60-80,13
3457,65+,Male,Wales,40-60,13
3458,45-54,Female,Midlands,40-60,13
3459,35-44,Female,London,60-80,15
3460,35-44,Female,Midlands,40-60,15
3461,25-34,Male,Wales,20-40,11
3462,45-54,Male,North England,20-40,8
3463,25-34,Female,London,80+,10
3464,65+,Female,South England,<20,12
3465,45-54,Female,South England,40-60,14
3466,45-54,Female,South England,80+,15
3467,35-44,Male,London,60-80,10
3468,18-24,Female,South England,80+,5
3469,18-24,Male,Midlands,40-60,13
3470,35-44,Male,London,<20,14
3471,18-24,Female,London,60-80,13
3472,45-54,Male,London,20-40,17
3473,65+,Male,Scotland,20-40,7
3474,65+,Female,North England,20-40,16
3475,45-54,Male,Scotland,20-40,8
3476,25-34,Female,Scotland,20-40,12
3477,55-64,Other,Scotland,20-40,10
3478,65+,Female,North England,40-60,10
3479,25-34,Male,Scotland,60-80,10
3480,55-64,Male,South England,20-40,14
3481,35-44,Male,London,20-40,7
3482,55-64,Male,London,40-60,14
3483,65+,Male,Midlands,40-60,9
3484,18-24,Female,Wales,80+,11
3485,65+,Male,South England,<20,7
3486,45-54,Female,North England,60-80,10
3487,65+,Male,Wales,40-60,15
3488,35-44,Female,London,40-60,13
3489,55-64,Female,Scotland,<20,12
3490,18-24,Male,Midlands,20-40,12
3491,35-44,Male,Midlands,20-40,9
3492,18-24,Female,London,20-40,11
3493,65+,Female,South England,40-60,23
3494,55-64,Female,Wales,60-80,17
3495,55-64,Male,Midlands,60-80,12
3496,65+,Male,London,40-60,12
3497,18-24,Female,South England,40-60,11
3498,35-44,Female,London,20-40,6
3499,18-24,Male,London,80+,11
3500,25-34,Female,South England,40-60,9
3501,25-34,Male,South England,20-40,13
3502,35-44,Male,South England,20-40,11
3503,25-34,Male,London,40-60,9
3504,25-34,Male,Midlands,40-60,20
3505,25-34,Female,North England,<20,17
3506,25-34,Male,North England,60-80,19
3507,65+,Male,London,60-80,11
3508,55-64,Female,London,40-60,14
3509,65+,Female,Midlands,<20,12
3510,35-44,Female,South England,20-40,10
3511,25-34,Female,London,80+,13
3512,55-64,Male,Scotland,60-80,14
3513,35-44,Female,South England,20-40,15
3514,35-44,Female,London,20-40,14
3515,25-34,Female,Scotland,20-40,14
3516,25-34,Male,Wales,20-40,11
3517,25-34,Male,Midlands,40-60,13
3518,35-44,Female,Scotland,80+,11
3519,45-54,Male,London,20-40,12
3520,18-24,Female,North England,<20,11
3521,25-34,Female,London,80+,12
3522,55-64,Female,North England,<20,9
3523,25-34,Female,Midlands,80+,14
3524,35-44,Female,Midlands,40-60,12
3525,55-64,Male,South England,80+,10
3526,25-34,Female,South England,20-40,10
3527,18-24,Female,North England,<20,15
3528,35-44,Male,North England,40-60,21
3529,35-44,Male,Midlands,40-60,9
3530,45-54,Male,Scotland,20-40,9
3531,55-64,Female,North England,80+,18
3532,25-34,Male,North England,60-80,12
3533,45-54,Female,Scotland,40-60,9
3534,45-54,Male,South England,20-40,11
3535,25-34,Male,South England,60-80,10
3536,45-54,Female,North England,60-80,8
3537,25-34,Male,South England,20-40,14
3538,35-44,Female,South England,80+,6
3539,18-24,Female,Wales,20-40,13
3540,35-44,Female,South England,20-40,11
3541,35-44,Male,Midlands,<20,8
3542,55-64,Female,London,60-80,20
3543,18-24,Female,North England,40-60,12
3544,35-44,Female,North England,20-40,4
3545,35-44,Female,Midlands,20-40,11
3546,55-64,Female,London,<20,15
3547,45-54,Female,London,20-40,7
3548,45-54,Female,Midlands,40-60,11
3549,55-64,Male,Scotland,20-40,12
3550,55-64,Male,Scotland,20-40,12
3551,35-44,Male,London,60-80,11
3552,45-54,Male,Scotland,40-60,5
3553,55-64,Male,Scotland,60-80,11
3554,65+,Male,Scotland,<20,19
3555,65+,Female,London,20-40,10
3556,35-44,Male,Scotland,40-60,11
3557,25-34,Female,North England,20-40,9
3558,35-44,Male,Wales,<20,4
3559,55-64,Male,London,60-80,9
3560,35-44,Male,Midlands,80+,14
3561,35-44,Male,Scotland,<20,18
3562,55-64,Female,South England,20-40,8
3563,35-44,Female,London,80+,11
3564,55-64,Male,Midlands,<20,9
3565,35-44,Male,Wales,40-60,11
3566,35-44,Male,North England,80+,14
3567,35-44,Female,Midlands,80+,9
3568,55-64,Female,Scotland,40-60,14
3569,25-34,Female,South England,20-40,13
3570,25-34,Female,Scotland,20-40,10
3571,65+,Female,Midlands,80+,18
3572,25-34,Male,London,80+,16
3573,45-54,Male,South England,40-60,14
3574,45-54,Female,South England,60-80,8
3575,35-44,Female,Midlands,60-80,12
3576,45-54,Female,Wales,40-60,14
3577,25-34,Female,Wales,60-80,8
3578,45-54,Male,Scotland,40-60,13
3579,35-44,Female,Midlands,40-60,16
3580,45-54,Female,South England,20-40,7
3581,25-34,Male,Midlands,60-80,12
3582,45-54,Female,South England,40-60,11
3583,25-34,Female,Scotland,20-40,16
3584,25-34,Male,London,60-80,10
3585,25-34,Male,London,40-60,8
3586,25-34,Male,Midlands,80+,16
3587,55-64,Female,South England,20-40,15
3588,35-44,Male,London,40-60,10
3589,65+,Female,South England,20-40,11
3590,65+,Female,Scotland,80+,17
3591,45-54,Male,Midlands,<20,6
3592,25-34,Female,South England,40-60,8
3593,35-44,Other,Midlands,60-80,16
3594,55-64,Male,South England,20-40,7
3595,35-44,Male,Wales,80+,8
3596,18-24,Female,Wales,60-80,10
3597,45-54,Female,South England,20-40,16
3598,55-64,Male,Scotland,<20,13
3599,55-64,Male,Midlands,20-40,10
3600,25-34,Male,North England,20-40,15
3601,45-54,Other,South England,80+,10
3602,25-34,Male,South England,80+,13
3603,25-34,Female,Wales,<20,11
3604,65+,Female,London,40-60,12
3605,25-34,Male,Wales,40-60,8
3606,25-34,Female,Midlands,<20,13
3607,18-24,Male,Wales,20-40,14
3608,65+,Female,North England,20-40,13
3609,55-64,Male,Scotland,40-60,5
3610,45-54,Female,North England,40-60,15
3611,55-64,Female,Scotland,60-80,8
3612,25-34,Male,North England,<20,16
3613,35-44,Male,Wales,60-80,8
3614,35-44,Male,North England,40-60,11
3615,18-24,Male,Wales,80+,10
3616,35-44,Female,Wales,20-40,10
3617,65+,Female,Midlands,80+,12
3618,18-24,Male,Wales,60-80,11
3619,35-44,Female,London,20-40,10
3620,25-34,Female,North England,20-40,14
3621,25-34,Female,South England,80+,15
3622,65+,Male,South England,60-80,8
3623,35-44,Male,South England,80+,13
3624,35-44,Male,London,60-80,15
3625,55-64,Female,Wales,40-60,6
3626,25-34,Male,North England,<20,6
3627,35-44,Male,Scotland,20-40,12
3628,35-44,Male,Scotland,80+,14
3629,45-54,Female,Midlands,20-40,10
3630,65+,Male,London,<20,8
3631,55-64,Male,North England,60-80,14
3632,35-44,Male,Wales,60-80,13
3633,55-64,Male,South England,20-40,14
3634,25-34,Female,London,20-40,15
3635,18-24,Male,London,40-60,13
3636,25-34,Male,North England,<20,8
3637,35-44,Female,Wales,60-80,15
3638,45-54,Male,Midlands,20-40,11
3639,45-54,Male,Wales,60-80,10
3640,65+,Female,Midlands,60-80,7
3641,45-54,Male,Midlands,40-60,16
3642,45-54,Male,South England,20-40,8
3643,18-24,Male,South England,40-60,9
3644,18-24,Female,North England,20-40,9
3645,45-54,Female,Wales,20-40,5
3646,35-44,Female,Midlands,60-80,6
3647,55-64,Female,North England,40-60,14
3648,25-34,Male,Midlands,60-80,5
3649,18-24,Male,London,<20,10
3650,35-44,Female,Scotland,<20,10
3651,25-34,Female,Scotland,80+,13
3652,18-24,Male,Midlands,40-60,11
3653,55-64,Female,North England,40-60,8
3654,25-34,Male,South England,40-60,8
3655,45-54,Male,Wales,20-40,7
3656,35-44,Male,Midlands,60-80,15
3657,25-34,Male,Midlands,<20,13
3658,35-44,Female,Wales,40-60,13
3659,55-64,Female,South England,40-60,15
3660,35-44,Male,Midlands,80+,8
3661,55-64,Male,London,40-60,16
3662,25-34,Female,South England,<20,11
3663,55-64,Male,London,40-60,18
3664,25-34,Female,Scotland,<20,12
3665,45-54,Male,Wales,20-40,12
3666,45-54,Female,South England,<20,10
3667,65+,Male,South England,40-60,18
3668,35-44,Male,North England,<20,15
3669,18-24,Male,North England,40-60,8
