Customer_ID,Age_Group,Gender,Region,Annual_Income_£k
3290,35-44,Female,Wales,20-40
3291,55-64,Male,Wales,<20
3292,45-54,Male,Scotland,20-40
3293,55-64,Male,London,80+
3294,18-24,Female,Midlands,40-60
3295,25-34,Male,South England,<20
3296,45-54,Male,Midlands,80+
3297,35-44,Female,South England,20-40
3298,18-24,Female,Wales,20-40
3299,55-64,Female,London,20-40
3300,55-64,Female,London,40-60
3301,45-54,Male,South England,40-60
3302,18-24,Female,Scotland,40-60
3303,55-64,Male,Wales,60-80
3304,45-54,Male,London,20-40
3305,55-64,Male,London,60-80
3306,55-64,Female,North England,20-40
3307,55-64,Male,London,60-80
3308,45-54,Female,North England,40-60
3309,25-34,Female,London,40-60
3310,45-54,Male,London,40-60
3311,45-54,Female,Scotland,40-60
3312,55-64,Female,Scotland,<20
3313,25-34,Female,Wales,60-80
3314,25-34,Male,London,<20
3315,65+,Female,Wales,<20
3316,55-64,Male,Wales,40-60
3317,65+,Female,Wales,60-80
3318,55-64,Female,Wales,<20
3319,45-54,Male,South England,80+
3320,45-54,Female,South England,80+
3321,65+,Female,London,40-60
3322,45-54,Female,South England,40-60
3323,45-54,Male,London,60-80
3324,25-34,Male,Scotland,20-40
3325,35-44,Female,Midlands,40-60
3326,55-64,Female,North England,80+
3327,25-34,Female,South England,80+
3328,25-34,Male,South England,80+
3329,35-44,Male,Scotland,20-40
3330,25-34,Female,South England,20-40
3331,25-34,Female,London,20-40
3332,35-44,Male,London,20-40
3333,65+,Female,Midlands,20-40
3334,45-54,Female,Midlands,20-40
3335,25-34,Male,Midlands,40-60
3336,18-24,Male,London,60-80
3337,45-54,Male,Wales,60-80
3338,35-44,Female,Wales,60-80
3339,55-64,Male,Midlands,<20
3340,45-54,Male,Midlands,<20
3341,55-64,Female,London,60-80
3342,25-34,Male,Scotland,40-60
3343,45-54,Male,South England,40-60
3344,25-34,Male,North England,<20
3345,65+,Female,Wales,20-40
3346,45-54,Female,Wales,40-60
3347,35-44,Male,London,60-80
3348,25-34,Female,London,80+
3349,25-34,Female,North England,40-60
3350,45-54,Male,North England,40-60
3351,25-34,Male,Midlands,60-80
3352,45-54,Male,North England,40-60
3353,25-34,Male,South England,40-60
3354,45-54,Female,South England,80+
3355,55-64,Female,Wales,60-80
3356,55-64,Male,South England,80+
3357,55-64,Male,South England,20-40
3358,25-34,Male,South England,40-60
3359,18-24,Female,Midlands,60-80
3360,45-54,Male,Wales,<20
3361,35-44,Female,London,60-80
3362,35-44,Male,Wales,20-40
3363,18-24,Female,Wales,60-80
3364,25-34,Female,Wales,40-60
3365,18-24,Male,North England,20-40
3366,65+,Female,London,40-60
3367,25-34,Female,North England,40-60
3368,45-54,Male,Midlands,40-60
3369,18-24,Female,Midlands,20-40
3370,45-54,Male,Scotland,80+
3371,35-44,Female,Scotland,40-60
3372,65+,Male,Midlands,40-60
3373,65+,Female,Midlands,<20
3374,35-44,Female,North England,80+
3375,65+,Female,Midlands,20-40
3376,65+,Female,London,40-60
3377,55-64,Female,North England,60-80
3378,55-64,Male,Midlands,20-40
3379,25-34,Female,North England,40-60
3380,45-54,Female,North England,20-40
3381,18-24,Female,South England,60-80
3382,18-24,Female,Scotland,40-60
3383,65+,Female,North England,60-80
3384,35-44,Female,Wales,80+
3385,55-64,Male,North England,40-60
3386,55-64,Male,Wales,60-80
3387,55-64,Male,South England,40-60
3388,65+,Male,Midlands,20-40
3389,25-34,Female,North England,40-60
3390,18-24,Male,South England,80+
3391,35-44,Male,London,20-40
3392,25-34,Other,South England,20-40
3393,18-24,Male,Scotland,20-40
3394,35-44,Male,Scotland,20-40
3395,55-64,Male,Midlands,<20
3396,45-54,Male,Wales,40-60
3397,35-44,Female,Midlands,40-60
3398,45-54,Female,Wales,40-60
3399,25-34,Female,Wales,20-40
3400,18-24,Male,Wales,40-60
3401,55-64,Female,Wales,60-80
3402,45-54,Male,Scotland,80+
3403,55-64,Male,Scotland,40-60
3404,18-24,Male,North England,<20
3405,55-64,Male,Scotland,80+
3406,45-54,Male,Midlands,60-80
3407,45-54,Male,Scotland,20-40
3408,45-54,Other,Midlands,<20
3409,55-64,Male,London,<20
3410,45-54,Male,Scotland,20-40
3411,45-54,Male,Midlands,<20
3412,65+,Female,Wales,80+
3413,55-64,Male,South England,40-60
3414,35-44,Female,Wales,40-60
3415,55-64,Female,North England,60-80
3416,35-44,Male,Midlands,60-80
3417,25-34,Male,Wales,80+
3418,45-54,Male,Scotland,80+
3419,65+,Female,Scotland,20-40
3420,65+,Male,London,80+
3421,35-44,Male,South England,60-80
3422,45-54,Male,Midlands,<20
3423,25-34,Female,Wales,40-60
3424,65+,Male,South England,40-60
3425,65+,Male,London,80+
3426,45-54,Female,North England,20-40
3427,55-64,Female,South England,40-60
3428,55-64,Female,London,<20
3429,45-54,Male,Midlands,20-40
3430,18-24,Female,North England,<20
3431,35-44,Female,Scotland,40-60
3432,45-54,Male,London,60-80
3433,45-54,Female,Scotland,20-40
3434,35-44,Male,North England,40-60
3435,65+,Female,London,20-40
3436,25-34,Male,London,<20
3437,45-54,Female,North England,40-60
3438,45-54,Male,Midlands,<20
3439,45-54,Female,London,40-60
3440,45-54,Male,North England,<20
3441,25-34,Female,South England,<20
3442,25-34,Female,Scotland,40-60
3443,45-54,Male,London,40-60
3444,45-54,Female,South England,<20
3445,25-34,Other,London,40-60
3446,55-64,Male,Midlands,60-80
3447,35-44,Male,North England,60-80
3448,45-54,Female,London,<20
3449,55-64,Male,North England,40-60
3450,25-34,Male,Wales,40-60
3451,18-24,Male,London,<20
3452,55-64,Male,Midlands,60-80
3453,45-54,Male,Midlands,80+
3454,45-54,Male,South England,60-80
3455,55-64,Female,Midlands,60-80
3456,55-64,Female,North England,60-80
3457,65+,Male,Wales,40-60
3458,45-54,Female,Midlands,40-60
3459,35-44,Female,London,60-80
3460,35-44,Female,Midlands,40-60
3461,25-34,Male,Wales,20-40
3462,45-54,Male,North England,20-40
3463,25-34,Female,London,80+
3464,65+,Female,South England,<20
3465,45-54,Female,South England,40-60
3466,45-54,Female,South England,80+
3467,35-44,Male,London,60-80
3468,18-24,Female,South England,80+
3469,18-24,Male,Midlands,40-60
3470,35-44,Male,London,<20
3471,18-24,Female,London,60-80
3472,45-54,Male,London,20-40
3473,65+,Male,Scotland,20-40
3474,65+,Female,North England,20-40
3475,45-54,Male,Scotland,20-40
3476,25-34,Female,Scotland,20-40
3477,55-64,Other,Scotland,20-40
3478,65+,Female,North England,40-60
3479,25-34,Male,Scotland,60-80
3480,55-64,Male,South England,20-40
3481,35-44,Male,London,20-40
3482,55-64,Male,London,40-60
3483,65+,Male,Midlands,40-60
3484,18-24,Female,Wales,80+
3485,65+,Male,South England,<20
3486,45-54,Female,North England,60-80
3487,65+,Male,Wales,40-60
3488,35-44,Female,London,40-60
3489,55-64,Female,Scotland,<20
3490,18-24,Male,Midlands,20-40
3491,35-44,Male,Midlands,20-40
3492,18-24,Female,London,20-40
3493,65+,Female,South England,40-60
3494,55-64,Female,Wales,60-80
3495,55-64,Male,Midlands,60-80
3496,65+,Male,London,40-60
3497,18-24,Female,South England,40-60
3498,35-44,Female,London,20-40
3499,18-24,Male,London,80+
3500,25-34,Female,South England,40-60
3501,25-34,Male,South England,20-40
3502,35-44,Male,South England,20-40
3503,25-34,Male,London,40-60
3504,25-34,Male,Midlands,40-60
3505,25-34,Female,North England,<20
3506,25-34,Male,North England,60-80
3507,65+,Male,London,60-80
3508,55-64,Female,London,40-60
3509,65+,Female,Midlands,<20
3510,35-44,Female,South England,20-40
3511,25-34,Female,London,80+
3512,55-64,Male,Scotland,60-80
3513,35-44,Female,South England,20-40
3514,35-44,Female,London,20-40
3515,25-34,Female,Scotland,20-40
3516,25-34,Male,Wales,20-40
3517,25-34,Male,Midlands,40-60
3518,35-44,Female,Scotland,80+
3519,45-54,Male,London,20-40
3520,18-24,Female,North England,<20
3521,25-34,Female,London,80+
3522,55-64,Female,North England,<20
3523,25-34,Female,Midlands,80+
3524,35-44,Female,Midlands,40-60
3525,55-64,Male,South England,80+
3526,25-34,Female,South England,20-40
3527,18-24,Female,North England,<20
3528,35-44,Male,North England,40-60
3529,35-44,Male,Midlands,40-60
3530,45-54,Male,Scotland,20-40
3531,55-64,Female,North England,80+
3532,25-34,Male,North England,60-80
3533,45-54,Female,Scotland,40-60
3534,45-54,Male,South England,20-40
3535,25-34,Male,South England,60-80
3536,45-54,Female,North England,60-80
3537,25-34,Male,South England,20-40
3538,35-44,Female,South England,80+
3539,18-24,Female,Wales,20-40
3540,35-44,Female,South England,20-40
3541,35-44,Male,Midlands,<20
3542,55-64,Female,London,60-80
3543,18-24,Female,North England,40-60
3544,35-44,Female,North England,20-40
3545,35-44,Female,Midlands,20-40
3546,55-64,Female,London,<20
3547,45-54,Female,London,20-40
3548,45-54,Female,Midlands,40-60
3549,55-64,Male,Scotland,20-40
3550,55-64,Male,Scotland,20-40
3551,35-44,Male,London,60-80
3552,45-54,Male,Scotland,40-60
3553,55-64,Male,Scotland,60-80
3554,65+,Male,Scotland,<20
3555,65+,Female,London,20-40
3556,35-44,Male,Scotland,40-60
3557,25-34,Female,North England,20-40
3558,35-44,Male,Wales,<20
3559,55-64,Male,London,60-80
3560,35-44,Male,Midlands,80+
3561,35-44,Male,Scotland,<20
3562,55-64,Female,South England,20-40
3563,35-44,Female,London,80+
3564,55-64,Male,Midlands,<20
3565,35-44,Male,Wales,40-60
3566,35-44,Male,North England,80+
3567,35-44,Female,Midlands,80+
3568,55-64,Female,Scotland,40-60
3569,25-34,Female,South England,20-40
3570,25-34,Female,Scotland,20-40
3571,65+,Female,Midlands,80+
3572,25-34,Male,London,80+
3573,45-54,Male,South England,40-60
3574,45-54,Female,South England,60-80
3575,35-44,Female,Midlands,60-80
3576,45-54,Female,Wales,40-60
3577,25-34,Female,Wales,60-80
3578,45-54,Male,Scotland,40-60
3579,35-44,Female,Midlands,40-60
3580,45-54,Female,South England,20-40
3581,25-34,Male,Midlands,60-80
3582,45-54,Female,South England,40-60
3583,25-34,Female,Scotland,20-40
3584,25-34,Male,London,60-80
3585,25-34,Male,London,40-60
3586,25-34,Male,Midlands,80+
3587,55-64,Female,South England,20-40
3588,35-44,Male,London,40-60
3589,65+,Female,South England,20-40
3590,65+,Female,Scotland,80+
3591,45-54,Male,Midlands,<20
3592,25-34,Female,South England,40-60
3593,35-44,Other,Midlands,60-80
3594,55-64,Male,South England,20-40
3595,35-44,Male,Wales,80+
3596,18-24,Female,Wales,60-80
3597,45-54,Female,South England,20-40
3598,55-64,Male,Scotland,<20
3599,55-64,Male,Midlands,20-40
3600,25-34,Male,North England,20-40
3601,45-54,Other,South England,80+
3602,25-34,Male,South England,80+
3603,25-34,Female,Wales,<20
3604,65+,Female,London,40-60
3605,25-34,Male,Wales,40-60
3606,25-34,Female,Midlands,<20
3607,18-24,Male,Wales,20-40
3608,65+,Female,North England,20-40
3609,55-64,Male,Scotland,40-60
3610,45-54,Female,North England,40-60
3611,55-64,Female,Scotland,60-80
3612,25-34,Male,North England,<20
3613,35-44,Male,Wales,60-80
3614,35-44,Male,North England,40-60
3615,18-24,Male,Wales,80+
3616,35-44,Female,Wales,20-40
3617,65+,Female,Midlands,80+
3618,18-24,Male,Wales,60-80
3619,35-44,Female,London,20-40
3620,25-34,Female,North England,20-40
3621,25-34,Female,South England,80+
3622,65+,Male,South England,60-80
3623,35-44,Male,South England,80+
3624,35-44,Male,London,60-80
3625,55-64,Female,Wales,40-60
3626,25-34,Male,North England,<20
3627,35-44,Male,Scotland,20-40
3628,35-44,Male,Scotland,80+
3629,45-54,Female,Midlands,20-40
3630,65+,Male,London,<20
3631,55-64,Male,North England,60-80
3632,35-44,Male,Wales,60-80
3633,55-64,Male,South England,20-40
3634,25-34,Female,London,20-40
3635,18-24,Male,London,40-60
3636,25-34,Male,North England,<20
3637,35-44,Female,Wales,60-80
3638,45-54,Male,Midlands,20-40
3639,45-54,Male,Wales,60-80
3640,65+,Female,Midlands,60-80
3641,45-54,Male,Midlands,40-60
3642,45-54,Male,South England,20-40
3643,18-24,Male,South England,40-60
3644,18-24,Female,North England,20-40
3645,45-54,Female,Wales,20-40
3646,35-44,Female,Midlands,60-80
3647,55-64,Female,North England,40-60
3648,25-34,Male,Midlands,60-80
3649,18-24,Male,London,<20
3650,35-44,Female,Scotland,<20
3651,25-34,Female,Scotland,80+
3652,18-24,Male,Midlands,40-60
3653,55-64,Female,North England,40-60
3654,25-34,Male,South England,40-60
3655,45-54,Male,Wales,20-40
3656,35-44,Male,Midlands,60-80
3657,25-34,Male,Midlands,<20
3658,35-44,Female,Wales,40-60
3659,55-64,Female,South England,40-60
3660,35-44,Male,Midlands,80+
3661,55-64,Male,London,40-60
3662,25-34,Female,South England,<20
3663,55-64,Male,London,40-60
3664,25-34,Female,Scotland,<20
3665,45-54,Male,Wales,20-40
3666,45-54,Female,South England,<20
3667,65+,Male,South England,40-60
3668,35-44,Male,North England,<20
3669,18-24,Male,North England,40-60
3670,18-24,Male,Wales,80+
3671,55-64,Male,South England,60-80
3672,45-54,Female,Scotland,<20
3673,55-64,Male,Midlands,20-40
3674,25-34,Male,Wales,40-60
3675,35-44,Female,Wales,80+
3676,18-24,Female,North England,<20
3677,65+,Female,Scotland,60-80
3678,45-54,Female,Wales,40-60
3679,65+,Male,Scotland,40-60
3680,25-34,Female,Wales,80+
3681,45-54,Female,North England,60-80
3682,45-54,Female,Midlands,60-80
3683,35-44,Male,North England,20-40
3684,55-64,Male,Wales,40-60
3685,65+,Male,Scotland,40-60
3686,65+,Female,London,20-40
3687,55-64,Female,North England,40-60
3688,25-34,Female,Scotland,20-40
3689,35-44,Male,North England,<20
3690,65+,Female,Wales,20-40
3691,18-24,Female,Scotland,60-80
3692,55-64,Male,Midlands,80+
3693,55-64,Female,Scotland,40-60
3694,45-54,Male,South England,40-60
3695,65+,Female,London,<20
3696,35-44,Female,Wales,80+
3697,35-44,Female,Scotland,40-60
3698,18-24,Female,Wales,60-80
3699,35-44,Female,North England,60-80
3700,25-34,Female,North England,20-40
3701,35-44,Male,Scotland,40-60
3702,55-64,Female,South England,80+
3703,65+,Male,Scotland,<20
3704,25-34,Male,Midlands,40-60
3705,35-44,Female,South England,80+
3706,65+,Female,Wales,20-40
3707,18-24,Male,Scotland,60-80
3708,18-24,Male,Wales,80+
3709,25-34,Male,London,60-80
3710,45-54,Male,South England,20-40
3711,25-34,Male,Scotland,20-40
3712,65+,Female,London,<20
3713,35-44,Male,Scotland,60-80
3714,45-54,Male,Midlands,60-80
3715,25-34,Male,North England,40-60
3716,35-44,Other,Wales,20-40
3717,45-54,Male,Scotland,<20
3718,55-64,Male,South England,60-80
3719,55-64,Male,Scotland,60-80
3720,45-54,Female,Scotland,80+
3721,65+,Female,Scotland,60-80
3722,55-64,Male,Scotland,60-80
3723,55-64,Male,South England,60-80
3724,18-24,Male,South England,40-60
3725,18-24,Female,Scotland,20-40
3726,25-34,Female,North England,80+
3727,45-54,Male,Scotland,40-60
3728,35-44,Male,Wales,20-40
3729,35-44,Male,Wales,<20
3730,65+,Male,South England,20-40
3731,65+,Female,Wales,40-60
3732,65+,Male,Wales,20-40
3733,35-44,Male,Midlands,20-40
3734,45-54,Male,Scotland,40-60
3735,25-34,Female,Scotland,20-40
3736,25-34,Female,Scotland,60-80
3737,25-34,Male,Scotland,40-60
3738,35-44,Male,London,40-60
3739,35-44,Male,Scotland,<20
3740,55-64,Female,South England,20-40
3741,25-34,Male,South England,20-40
3742,55-64,Female,London,60-80
3743,45-54,Female,Scotland,60-80
3744,35-44,Female,North England,20-40
3745,35-44,Male,Scotland,40-60
3746,35-44,Female,South England,20-40
3747,45-54,Female,Midlands,80+
3748,35-44,Male,Wales,80+
3749,25-34,Male,Midlands,40-60
3750,25-34,Male,North England,40-60
3751,45-54,Male,Scotland,60-80
3752,65+,Male,London,60-80
3753,35-44,Female,Scotland,40-60
3754,55-64,Male,North England,80+
3755,45-54,Female,North England,40-60
3756,65+,Male,Wales,40-60
3757,55-64,Female,North England,60-80
3758,45-54,Male,Midlands,40-60
3759,45-54,Female,Wales,60-80
3760,65+,Male,Scotland,20-40
3761,35-44,Male,Scotland,20-40
3762,35-44,Female,London,<20
3763,18-24,Male,North England,40-60
3764,55-64,Female,North England,40-60
3765,55-64,Female,South England,80+
3766,25-34,Male,Wales,40-60
3767,45-54,Female,South England,60-80
3768,35-44,Female,Wales,20-40
3769,25-34,Male,Midlands,60-80
3770,65+,Female,Wales,40-60
3771,25-34,Female,Scotland,40-60
3772,18-24,Male,London,20-40
3773,45-54,Male,Wales,40-60
3774,55-64,Female,Wales,40-60
3775,18-24,Male,Wales,40-60
3776,45-54,Male,London,80+
3777,45-54,Male,North England,80+
3778,25-34,Female,London,80+
3779,25-34,Male,North England,40-60
3780,45-54,Male,Scotland,80+
3781,35-44,Female,London,60-80
3782,65+,Male,North England,20-40
3783,55-64,Female,Scotland,20-40
3784,65+,Other,Scotland,20-40
3785,25-34,Female,North England,<20
3786,65+,Female,North England,20-40
3787,35-44,Male,Midlands,<20
3788,35-44,Female,Scotland,60-80
3789,18-24,Male,North England,20-40
3790,18-24,Male,Scotland,20-40
3791,45-54,Male,London,60-80
3792,35-44,Male,South England,60-80
3793,25-34,Female,South England,80+
3794,45-54,Male,Wales,40-60
3795,25-34,Female,North England,40-60
3796,45-54,Female,North England,20-40
3797,35-44,Female,Scotland,20-40
3798,55-64,Male,Wales,20-40
3799,55-64,Female,North England,20-40
3800,35-44,Male,Scotland,80+
3801,35-44,Male,North England,<20
3802,35-44,Other,Scotland,20-40
3803,55-64,Male,North England,20-40
3804,35-44,Male,Midlands,60-80
3805,25-34,Female,Scotland,20-40
3806,18-24,Male,Midlands,40-60
3807,35-44,Female,Midlands,<20
3808,35-44,Male,Midlands,20-40
3809,55-64,Male,Midlands,<20
3810,25-34,Male,London,40-60
3811,35-44,Male,Wales,<20
3812,55-64,Male,South England,60-80
3813,55-64,Female,London,40-60
3814,35-44,Female,North England,60-80
3815,35-44,Female,North England,20-40
3816,35-44,Male,Wales,20-40
3817,65+,Female,South England,<20
3818,25-34,Female,South England,40-60
3819,65+,Female,South England,40-60
3820,45-54,Male,Midlands,40-60
3821,45-54,Female,London,60-80
3822,18-24,Female,North England,60-80
3823,35-44,Male,London,60-80
3824,35-44,Female,London,<20
3825,25-34,Male,London,40-60
3826,45-54,Female,South England,<20
3827,65+,Female,Wales,40-60
3828,45-54,Female,Wales,20-40
3829,55-64,Male,South England,<20
3830,18-24,Male,North England,60-80
3831,35-44,Female,North England,40-60
3832,25-34,Male,North England,20-40
3833,45-54,Male,Wales,<20
3834,65+,Female,Wales,40-60
3835,45-54,Female,London,80+
3836,18-24,Male,South England,40-60
3837,35-44,Male,Midlands,80+
3838,45-54,Male,London,<20
3839,35-44,Female,Scotland,40-60
3840,55-64,Female,Wales,60-80
3841,55-64,Female,London,40-60
3842,45-54,Female,South England,<20
3843,35-44,Female,Scotland,40-60
3844,25-34,Female,London,40-60
3845,25-34,Male,South England,60-80
3846,35-44,Female,South England,60-80
3847,35-44,Male,Wales,60-80
3848,45-54,Female,Midlands,40-60
3849,45-54,Female,London,20-40
3850,18-24,Male,South England,20-40
3851,35-44,Female,North England,60-80
3852,25-34,Male,South England,80+
3853,25-34,Female,Midlands,<20
3854,55-64,Male,South England,40-60
3855,18-24,Female,Wales,20-40
3856,35-44,Male,London,20-40
3857,25-34,Male,Wales,40-60
3858,65+,Male,London,40-60
3859,45-54,Male,Scotland,<20
3860,25-34,Male,London,60-80
3861,45-54,Female,Scotland,60-80
3862,55-64,Male,Wales,80+
3863,65+,Male,North England,20-40
3864,25-34,Male,Midlands,40-60
3865,65+,Female,North England,20-40
3866,65+,Female,Scotland,20-40
3867,65+,Female,South England,40-60
3868,45-54,Female,South England,60-80
3869,45-54,Male,North England,<20
3870,35-44,Male,South England,80+
3871,55-64,Male,Scotland,60-80
3872,45-54,Female,Wales,60-80
3873,45-54,Other,Midlands,60-80
3874,35-44,Female,London,20-40
3875,55-64,Male,Scotland,60-80
3876,55-64,Male,Scotland,20-40
3877,25-34,Male,London,80+
3878,55-64,Female,London,20-40
3879,45-54,Male,Midlands,20-40
3880,55-64,Female,Midlands,40-60
3881,35-44,Male,Midlands,20-40
3882,35-44,Female,South England,20-40
3883,65+,Female,Scotland,40-60
3884,25-34,Female,Wales,60-80
3885,55-64,Female,London,40-60
3886,35-44,Female,Scotland,20-40
3887,45-54,Female,Scotland,20-40
3888,35-44,Female,Midlands,20-40
3889,45-54,Female,Midlands,40-60
3890,35-44,Other,Scotland,60-80
3891,18-24,Female,Midlands,<20
3892,25-34,Female,South England,20-40
3893,18-24,Female,London,20-40
3894,65+,Male,Scotland,20-40
3895,65+,Male,London,20-40
3896,35-44,Female,South England,60-80
3897,55-64,Female,Midlands,20-40
3898,35-44,Female,North England,40-60
3899,45-54,Male,South England,40-60
3900,55-64,Female,North England,20-40
3901,65+,Female,London,60-80
3902,35-44,Male,Scotland,40-60
3903,55-64,Female,Midlands,20-40
3904,25-34,Female,South England,60-80
3905,65+,Male,Midlands,20-40
3906,18-24,Female,North England,80+
3907,45-54,Female,North England,40-60
3908,45-54,Male,Wales,40-60
3909,45-54,Male,Scotland,60-80
3910,25-34,Other,North England,60-80
3911,65+,Male,Scotland,40-60
3912,25-34,Male,Wales,60-80
3913,45-54,Male,South England,20-40
3914,25-34,Female,Wales,40-60
3915,35-44,Female,Scotland,<20
3916,45-54,Female,North England,<20
3917,35-44,Male,London,60-80
3918,25-34,Female,Scotland,<20
3919,25-34,Male,Midlands,20-40
3920,35-44,Male,London,60-80
3921,55-64,Male,Scotland,<20
3922,65+,Male,Midlands,20-40
3923,18-24,Female,Wales,40-60
3924,35-44,Female,London,40-60
3925,25-34,Male,Scotland,60-80
3926,18-24,Female,South England,40-60
3927,45-54,Female,Wales,40-60
3928,45-54,Female,Midlands,60-80
3929,25-34,Male,South England,40-60
3930,25-34,Female,North England,40-60
3931,18-24,Male,Wales,80+
3932,55-64,Female,Wales,20-40
3933,65+,Male,Scotland,20-40
3934,25-34,Female,Scotland,<20
3935,25-34,Male,Midlands,40-60
3936,55-64,Male,Wales,<20
3937,65+,Female,Scotland,40-60
3938,35-44,Female,North England,60-80
3939,18-24,Female,Scotland,40-60
3940,18-24,Female,Wales,20-40
3941,45-54,Male,London,60-80
3942,35-44,Female,South England,20-40
3943,18-24,Male,Wales,60-80
3944,45-54,Male,North England,40-60
3945,18-24,Female,Wales,20-40
3946,55-64,Female,North England,80+
3947,35-44,Female,Wales,20-40
3948,18-24,Female,South England,80+
3949,45-54,Female,South England,<20
3950,35-44,Male,North England,20-40
3951,65+,Male,Wales,20-40
3952,45-54,Female,South England,<20
3953,25-34,Male,Midlands,60-80
3954,55-64,Male,Wales,40-60
3955,25-34,Male,South England,60-80
3956,65+,Female,London,20-40
3957,35-44,Male,London,20-40
3958,45-54,Female,Midlands,40-60
3959,18-24,Female,South England,20-40
3960,35-44,Male,London,40-60
3961,55-64,Female,Wales,40-60
3962,55-64,Female,Scotland,<20
3963,25-34,Female,South England,60-80
3964,25-34,Female,Midlands,60-80
3965,55-64,Male,South England,40-60
3966,65+,Female,North England,20-40
3967,18-24,Male,North England,20-40
3968,35-44,Female,London,20-40
3969,35-44,Female,North England,20-40
3970,65+,Female,Midlands,20-40
3971,18-24,Male,London,60-80
3972,25-34,Male,Midlands,40-60
3973,55-64,Male,Wales,40-60
3974,18-24,Male,Midlands,20-40
3975,35-44,Male,North England,80+
3976,35-44,Female,Wales,20-40
3977,35-44,Male,North England,60-80
3978,35-44,Female,Midlands,80+
3979,45-54,Male,North England,60-80
3980,25-34,Female,North England,80+
3981,45-54,Female,North England,40-60
3982,55-64,Female,South England,20-40
3983,55-64,Female,Wales,20-40
3984,25-34,Male,Wales,20-40
3985,25-34,Female,Wales,<20
3986,25-34,Male,Midlands,40-60
3987,35-44,Male,Scotland,20-40
3988,35-44,Female,Midlands,60-80
3989,45-54,Female,Wales,20-40
3990,18-24,Female,London,40-60
3991,18-24,Male,North England,80+
3992,35-44,Male,North England,20-40
3993,45-54,Male,Scotland,60-80
3994,25-34,Male,London,60-80
3995,45-54,Male,South England,20-40
3996,25-34,Male,Midlands,40-60
3997,65+,Male,South England,20-40
3998,65+,Female,London,60-80
3999,35-44,Male,Scotland,40-60
4000,25-34,Female,London,40-60
4001,35-44,Male,Scotland,60-80
4002,25-34,Female,South England,20-40
4003,45-54,Female,South England,60-80
4004,55-64,Male,London,60-80
4005,45-54,Female,London,60-80
4006,55-64,Male,North England,60-80
4007,35-44,Female,Scotland,20-40
4008,25-34,Male,North England,80+
4009,55-64,Other,Midlands,20-40
4010,35-44,Male,Midlands,40-60
4011,45-54,Male,London,20-40
4012,25-34,Female,South England,80+
4013,18-24,Male,Midlands,60-80
4014,65+,Female,Midlands,60-80
4015,25-34,Male,North England,<20
4016,65+,Female,North England,60-80
4017,65+,Male,Midlands,60-80
4018,55-64,Female,London,40-60
4019,45-54,Female,North England,20-40
4020,45-54,Male,Midlands,40-60
4021,55-64,Male,South England,<20
4022,35-44,Male,North England,40-60
4023,35-44,Female,Midlands,20-40
4024,45-54,Male,Scotland,20-40
4025,35-44,Male,North England,20-40
4026,35-44,Male,Scotland,20-40
4027,35-44,Male,North England,<20
4028,45-54,Female,North England,80+
4029,55-64,Female,Wales,40-60
4030,25-34,Female,Wales,20-40
4031,65+,Female,Scotland,40-60
4032,45-54,Female,London,40-60
4033,55-64,Male,Midlands,80+
4034,45-54,Male,London,20-40
4035,55-64,Female,London,20-40
4036,18-24,Female,Wales,80+
4037,55-64,Female,Midlands,20-40
4038,18-24,Male,Wales,<20
4039,65+,Male,Wales,<20
4040,65+,Male,Wales,<20
4041,35-44,Female,South England,80+
4042,25-34,Female,London,20-40
4043,55-64,Female,London,80+
4044,25-34,Male,London,80+
4045,55-64,Female,South England,40-60
4046,25-34,Male,North England,<20
4047,25-34,Male,Scotland,<20
4048,65+,Female,Scotland,40-60
4049,45-54,Male,South England,20-40
4050,55-64,Male,London,40-60
4051,35-44,Female,Scotland,20-40
4052,45-54,Female,South England,80+
4053,45-54,Male,Wales,40-60
4054,45-54,Female,Midlands,40-60
4055,45-54,Male,Scotland,80+
4056,45-54,Female,Midlands,<20
4057,35-44,Female,London,20-40
4058,25-34,Female,Scotland,<20
4059,55-64,Female,South England,<20
4060,25-34,Male,North England,40-60
4061,45-54,Male,Scotland,20-40
4062,25-34,Male,Scotland,20-40
4063,45-54,Male,Scotland,80+
4064,55-64,Female,Scotland,20-40
4065,25-34,Male,South England,40-60
4066,18-24,Male,South England,<20
4067,25-34,Male,North England,20-40
4068,45-54,Female,South England,40-60
4069,55-64,Male,South England,80+
4070,18-24,Female,London,20-40
4071,55-64,Male,London,<20
4072,35-44,Male,Midlands,20-40
4073,35-44,Female,North England,<20
4074,65+,Female,London,20-40
4075,35-44,Female,North England,40-60
4076,35-44,Female,North England,<20
4077,18-24,Male,Scotland,40-60
4078,18-24,Male,Wales,40-60
4079,25-34,Female,Wales,20-40
4080,18-24,Male,Wales,<20
4081,45-54,Female,North England,80+
4082,35-44,Female,Scotland,20-40
4083,45-54,Male,Midlands,60-80
4084,25-34,Female,Midlands,20-40
4085,35-44,Male,Wales,40-60
4086,45-54,Male,Midlands,20-40
4087,65+,Male,Scotland,20-40
4088,18-24,Female,Wales,<20
4089,65+,Male,Scotland,20-40
4090,45-54,Female,Midlands,80+
4091,45-54,Female,Wales,40-60
4092,45-54,Female,Scotland,<20
4093,18-24,Female,South England,40-60
4094,18-24,Male,South England,80+
4095,45-54,Male,Scotland,60-80
4096,35-44,Male,Scotland,<20
4097,65+,Female,London,60-80
